name,kind,area,status,return_or_variable_type,parameters
subghz_protocol_decoder_base_serialize,Function,Sub-GHz,native_export_needs_arm_bridge,SubGhzProtocolStatus,"SubGhzProtocolDecoderBase*, FlipperFormat*, SubGhzRadioPreset*"
subghz_protocol_decoder_bin_raw_data_input_rssi,Function,Sub-GHz,not_bridged,void,"SubGhzProtocolDecoderBinRAW*, float"
subghz_protocol_decoder_raw_alloc,Function,Sub-GHz,not_bridged,void*,SubGhzEnvironment*
subghz_protocol_decoder_raw_deserialize,Function,Sub-GHz,not_bridged,SubGhzProtocolStatus,"void*, FlipperFormat*"
subghz_protocol_decoder_raw_feed,Function,Sub-GHz,not_bridged,void,"void*, _Bool, uint32_t"
subghz_protocol_decoder_raw_free,Function,Sub-GHz,not_bridged,void,void*
subghz_protocol_decoder_raw_get_string,Function,Sub-GHz,not_bridged,void,"void*, FuriString*"
subghz_protocol_decoder_raw_reset,Function,Sub-GHz,not_bridged,void,void*
subghz_protocol_encoder_raw_alloc,Function,Sub-GHz,not_bridged,void*,SubGhzEnvironment*
subghz_protocol_encoder_raw_deserialize,Function,Sub-GHz,not_bridged,SubGhzProtocolStatus,"void*, FlipperFormat*"
subghz_protocol_encoder_raw_free,Function,Sub-GHz,not_bridged,void,void*
subghz_protocol_encoder_raw_stop,Function,Sub-GHz,not_bridged,void,void*
subghz_protocol_encoder_raw_yield,Function,Sub-GHz,not_bridged,LevelDuration,void*
subghz_protocol_keeloq_create_data,Function,Sub-GHz,not_bridged,_Bool,"void*, FlipperFormat*, uint32_t, uint8_t, uint16_t, const char*, SubGhzRadioPreset*"
subghz_protocol_raw,Variable,Sub-GHz,not_bridged,const SubGhzProtocol,
subghz_protocol_raw_decoder,Variable,Sub-GHz,not_bridged,const SubGhzProtocolDecoder,
subghz_protocol_raw_encoder,Variable,Sub-GHz,not_bridged,const SubGhzProtocolEncoder,
subghz_protocol_raw_file_encoder_worker_set_callback_end,Function,Sub-GHz,not_bridged,void,"SubGhzProtocolEncoderRAW*, SubGhzProtocolEncoderRAWCallbackEnd, void*"
subghz_protocol_raw_gen_fff_data,Function,Sub-GHz,not_bridged,void,"FlipperFormat*, const char*, const char*"
subghz_protocol_raw_get_sample_write,Function,Sub-GHz,not_bridged,size_t,SubGhzProtocolDecoderRAW*
subghz_protocol_raw_save_to_file_init,Function,Sub-GHz,not_bridged,_Bool,"SubGhzProtocolDecoderRAW*, const char*, SubGhzRadioPreset*"
subghz_protocol_raw_save_to_file_pause,Function,Sub-GHz,not_bridged,void,"SubGhzProtocolDecoderRAW*, _Bool"
subghz_protocol_raw_save_to_file_stop,Function,Sub-GHz,not_bridged,void,SubGhzProtocolDecoderRAW*
subghz_protocol_registry,Variable,Sub-GHz,not_bridged,const SubGhzProtocolRegistry,
subghz_protocol_registry_count,Function,Sub-GHz,native_export_needs_arm_bridge,size_t,const SubGhzProtocolRegistry*
subghz_protocol_registry_get_by_index,Function,Sub-GHz,native_export_needs_arm_bridge,const SubGhzProtocol*,"const SubGhzProtocolRegistry*, size_t"
subghz_protocol_registry_get_by_name,Function,Sub-GHz,not_bridged,const SubGhzProtocol*,"const SubGhzProtocolRegistry*, const char*"
subghz_protocol_secplus_v1_check_fixed,Function,Sub-GHz,not_bridged,_Bool,uint32_t
subghz_protocol_secplus_v2_create_data,Function,Sub-GHz,not_bridged,_Bool,"void*, FlipperFormat*, uint32_t, uint8_t, uint32_t, SubGhzRadioPreset*"
subghz_receiver_alloc_init,Function,Sub-GHz,native_export_needs_arm_bridge,SubGhzReceiver*,SubGhzEnvironment*
subghz_receiver_decode,Function,Sub-GHz,native_export_needs_arm_bridge,void,"SubGhzReceiver*, _Bool, uint32_t"
subghz_receiver_free,Function,Sub-GHz,native_export_needs_arm_bridge,void,SubGhzReceiver*
subghz_receiver_reset,Function,Sub-GHz,native_export_needs_arm_bridge,void,SubGhzReceiver*
subghz_receiver_search_decoder_base_by_name,Function,Sub-GHz,not_bridged,SubGhzProtocolDecoderBase*,"SubGhzReceiver*, const char*"
subghz_receiver_set_filter,Function,Sub-GHz,native_export_needs_arm_bridge,void,"SubGhzReceiver*, SubGhzProtocolFlag"
subghz_receiver_set_rx_callback,Function,Sub-GHz,native_export_needs_arm_bridge,void,"SubGhzReceiver*, SubGhzReceiverCallback, void*"
subghz_setting_alloc,Function,Sub-GHz,native_export_needs_arm_bridge,SubGhzSetting*,
subghz_setting_delete_custom_preset,Function,Sub-GHz,not_bridged,_Bool,"SubGhzSetting*, const char*"
subghz_setting_free,Function,Sub-GHz,native_export_needs_arm_bridge,void,SubGhzSetting*
subghz_setting_get_default_frequency,Function,Sub-GHz,native_export_needs_arm_bridge,uint32_t,SubGhzSetting*
subghz_setting_get_frequency,Function,Sub-GHz,native_export_needs_arm_bridge,uint32_t,"SubGhzSetting*, size_t"
subghz_setting_get_frequency_count,Function,Sub-GHz,native_export_needs_arm_bridge,size_t,SubGhzSetting*
subghz_setting_get_frequency_default_index,Function,Sub-GHz,native_export_needs_arm_bridge,uint32_t,SubGhzSetting*
subghz_setting_get_hopper_frequency,Function,Sub-GHz,native_export_needs_arm_bridge,uint32_t,"SubGhzSetting*, size_t"
subghz_setting_get_hopper_frequency_count,Function,Sub-GHz,native_export_needs_arm_bridge,size_t,SubGhzSetting*
subghz_setting_get_inx_preset_by_name,Function,Sub-GHz,native_export_needs_arm_bridge,int,"SubGhzSetting*, const char*"
subghz_setting_get_preset_count,Function,Sub-GHz,native_export_needs_arm_bridge,size_t,SubGhzSetting*
subghz_setting_get_preset_data,Function,Sub-GHz,native_export_needs_arm_bridge,uint8_t*,"SubGhzSetting*, size_t"
subghz_setting_get_preset_data_by_name,Function,Sub-GHz,native_export_needs_arm_bridge,uint8_t*,"SubGhzSetting*, const char*"
subghz_setting_get_preset_data_size,Function,Sub-GHz,native_export_needs_arm_bridge,size_t,"SubGhzSetting*, size_t"
subghz_setting_get_preset_name,Function,Sub-GHz,native_export_needs_arm_bridge,const char*,"SubGhzSetting*, size_t"
subghz_setting_load,Function,Sub-GHz,native_export_needs_arm_bridge,void,"SubGhzSetting*, const char*"
subghz_setting_load_custom_preset,Function,Sub-GHz,native_export_needs_arm_bridge,_Bool,"SubGhzSetting*, const char*, FlipperFormat*"
subghz_transmitter_alloc_init,Function,Sub-GHz,native_export_needs_arm_bridge,SubGhzTransmitter*,"SubGhzEnvironment*, const char*"
subghz_transmitter_deserialize,Function,Sub-GHz,native_export_needs_arm_bridge,SubGhzProtocolStatus,"SubGhzTransmitter*, FlipperFormat*"
subghz_transmitter_free,Function,Sub-GHz,native_export_needs_arm_bridge,void,SubGhzTransmitter*
subghz_transmitter_get_protocol_instance,Function,Sub-GHz,not_bridged,SubGhzProtocolEncoderBase*,SubGhzTransmitter*
subghz_transmitter_stop,Function,Sub-GHz,native_export_needs_arm_bridge,_Bool,SubGhzTransmitter*
subghz_transmitter_yield,Function,Sub-GHz,native_export_needs_arm_bridge,LevelDuration,void*
subghz_tx_rx_worker_alloc,Function,Sub-GHz,not_bridged,SubGhzTxRxWorker*,
subghz_tx_rx_worker_available,Function,Sub-GHz,not_bridged,size_t,SubGhzTxRxWorker*
subghz_tx_rx_worker_free,Function,Sub-GHz,not_bridged,void,SubGhzTxRxWorker*
subghz_tx_rx_worker_is_running,Function,Sub-GHz,not_bridged,_Bool,SubGhzTxRxWorker*
subghz_tx_rx_worker_read,Function,Sub-GHz,not_bridged,size_t,"SubGhzTxRxWorker*, uint8_t*, size_t"
subghz_tx_rx_worker_set_callback_have_read,Function,Sub-GHz,not_bridged,void,"SubGhzTxRxWorker*, SubGhzTxRxWorkerCallbackHaveRead, void*"
subghz_tx_rx_worker_start,Function,Sub-GHz,not_bridged,_Bool,"SubGhzTxRxWorker*, const SubGhzDevice*, uint32_t"
subghz_tx_rx_worker_stop,Function,Sub-GHz,not_bridged,void,SubGhzTxRxWorker*
subghz_tx_rx_worker_write,Function,Sub-GHz,not_bridged,_Bool,"SubGhzTxRxWorker*, uint8_t*, size_t"
subghz_worker_alloc,Function,Sub-GHz,native_export_needs_arm_bridge,SubGhzWorker*,
subghz_worker_free,Function,Sub-GHz,native_export_needs_arm_bridge,void,SubGhzWorker*
subghz_worker_is_running,Function,Sub-GHz,native_export_needs_arm_bridge,_Bool,SubGhzWorker*
subghz_worker_rx_callback,Function,Sub-GHz,native_export_needs_arm_bridge,void,"_Bool, uint32_t, void*"
subghz_worker_set_context,Function,Sub-GHz,native_export_needs_arm_bridge,void,"SubGhzWorker*, void*"
subghz_worker_set_filter,Function,Sub-GHz,not_bridged,void,"SubGhzWorker*, uint16_t"
subghz_worker_set_overrun_callback,Function,Sub-GHz,native_export_needs_arm_bridge,void,"SubGhzWorker*, SubGhzWorkerOverrunCallback"
subghz_worker_set_pair_callback,Function,Sub-GHz,native_export_needs_arm_bridge,void,"SubGhzWorker*, SubGhzWorkerPairCallback"
subghz_worker_start,Function,Sub-GHz,native_export_needs_arm_bridge,void,SubGhzWorker*
subghz_worker_stop,Function,Sub-GHz,native_export_needs_arm_bridge,void,SubGhzWorker*
submenu_add_item,Function,GUI modules,native_export_needs_arm_bridge,void,"Submenu*, const char*, uint32_t, SubmenuItemCallback, void*"
submenu_add_item_ex,Function,GUI modules,not_bridged,void,"Submenu*, const char*, uint32_t, SubmenuItemCallbackEx, void*"
submenu_alloc,Function,GUI modules,native_export_needs_arm_bridge,Submenu*,
submenu_change_item_label,Function,GUI modules,native_export_needs_arm_bridge,void,"Submenu*, uint32_t, const char*"
submenu_free,Function,GUI modules,native_export_needs_arm_bridge,void,Submenu*
submenu_get_selected_item,Function,GUI modules,not_bridged,uint32_t,Submenu*
submenu_get_view,Function,GUI modules,native_export_needs_arm_bridge,View*,Submenu*
submenu_reset,Function,GUI modules,native_export_needs_arm_bridge,void,Submenu*
submenu_set_header,Function,GUI modules,native_export_needs_arm_bridge,void,"Submenu*, const char*"
submenu_set_selected_item,Function,GUI modules,native_export_needs_arm_bridge,void,"Submenu*, uint32_t"
t5577_write,Function,Other libraries and assets,not_bridged,void,LFRFIDT5577*
t5577_write_with_mask,Function,Other libraries and assets,not_bridged,void,"LFRFIDT5577*, uint8_t, _Bool, uint32_t"
t5577_write_with_pass,Function,Other libraries and assets,not_bridged,void,"LFRFIDT5577*, uint32_t"
tar_archive_add_dir,Function,Other libraries and assets,not_bridged,_Bool,"TarArchive*, const char*, const char*"
tar_archive_add_file,Function,Other libraries and assets,not_bridged,_Bool,"TarArchive*, const char*, const char*, const int32_t"
tar_archive_alloc,Function,Other libraries and assets,not_bridged,TarArchive*,Storage*
tar_archive_dir_add_element,Function,Other libraries and assets,not_bridged,_Bool,"TarArchive*, const char*"
tar_archive_file_add_data_block,Function,Other libraries and assets,not_bridged,_Bool,"TarArchive*, const uint8_t*, const int32_t"
tar_archive_file_add_header,Function,Other libraries and assets,not_bridged,_Bool,"TarArchive*, const char*, const int32_t"
tar_archive_file_finalize,Function,Other libraries and assets,not_bridged,_Bool,TarArchive*
tar_archive_finalize,Function,Other libraries and assets,not_bridged,_Bool,TarArchive*
tar_archive_free,Function,Other libraries and assets,not_bridged,void,TarArchive*
tar_archive_get_entries_count,Function,Other libraries and assets,not_bridged,int32_t,TarArchive*
tar_archive_get_mode_for_path,Function,Other libraries and assets,not_bridged,TarOpenMode,const char*
tar_archive_get_read_progress,Function,Other libraries and assets,not_bridged,_Bool,"TarArchive*, int32_t*, int32_t*"
tar_archive_open,Function,Other libraries and assets,not_bridged,_Bool,"TarArchive*, const char*, TarOpenMode"
tar_archive_set_file_callback,Function,Other libraries and assets,not_bridged,void,"TarArchive*, tar_unpack_file_cb, void*"
tar_archive_store_data,Function,Other libraries and assets,not_bridged,_Bool,"TarArchive*, const char*, const uint8_t*, const int32_t"
tar_archive_unpack_file,Function,Other libraries and assets,not_bridged,_Bool,"TarArchive*, const char*, const char*"
tar_archive_unpack_to,Function,Other libraries and assets,not_bridged,_Bool,"TarArchive*, const char*, TarArchiveNameConverter"
text_box_alloc,Function,GUI modules,native_export_needs_arm_bridge,TextBox*,
text_box_free,Function,GUI modules,native_export_needs_arm_bridge,void,TextBox*
text_box_get_view,Function,GUI modules,native_export_needs_arm_bridge,View*,TextBox*
text_box_reset,Function,GUI modules,native_export_needs_arm_bridge,void,TextBox*
text_box_set_focus,Function,GUI modules,native_export_needs_arm_bridge,void,"TextBox*, TextBoxFocus"
text_box_set_font,Function,GUI modules,native_export_needs_arm_bridge,void,"TextBox*, TextBoxFont"
text_box_set_text,Function,GUI modules,native_export_needs_arm_bridge,void,"TextBox*, const char*"
text_input_alloc,Function,GUI modules,native_export_needs_arm_bridge,TextInput*,
text_input_free,Function,GUI modules,native_export_needs_arm_bridge,void,TextInput*
text_input_get_validator_callback,Function,GUI modules,not_bridged,TextInputValidatorCallback,TextInput*
text_input_get_validator_callback_context,Function,GUI modules,native_export_needs_arm_bridge,void*,TextInput*
text_input_get_view,Function,GUI modules,native_export_needs_arm_bridge,View*,TextInput*
text_input_reset,Function,GUI modules,native_export_needs_arm_bridge,void,TextInput*
text_input_set_header_text,Function,GUI modules,native_export_needs_arm_bridge,void,"TextInput*, const char*"
text_input_set_minimum_length,Function,GUI modules,native_export_needs_arm_bridge,void,"TextInput*, size_t"
text_input_set_result_callback,Function,GUI modules,native_export_needs_arm_bridge,void,"TextInput*, TextInputCallback, void*, char*, size_t, _Bool"
text_input_set_validator,Function,GUI modules,native_export_needs_arm_bridge,void,"TextInput*, TextInputValidatorCallback, void*"
uint8_to_hex_chars,Function,Other libraries and assets,not_bridged,void,"const uint8_t*, uint8_t*, int"
usb_cdc_dual,Variable,Other libraries and assets,not_bridged,FuriHalUsbInterface,
usb_cdc_single,Variable,Other libraries and assets,not_bridged,FuriHalUsbInterface,
usb_hid,Variable,Other libraries and assets,not_bridged,FuriHalUsbInterface,
usb_hid_u2f,Variable,Other libraries and assets,not_bridged,FuriHalUsbInterface,
usbd_devfs,Variable,Other libraries and assets,not_bridged,const usbd_driver,
validator_is_file_alloc_init,Function,Other libraries and assets,not_bridged,ValidatorIsFile*,"const char*, const char*, const char*"
validator_is_file_callback,Function,Other libraries and assets,not_bridged,_Bool,"const char*, FuriString*, void*"
validator_is_file_free,Function,Other libraries and assets,not_bridged,void,ValidatorIsFile*
value_index_bool,Function,Other libraries and assets,not_bridged,size_t,"const _Bool, const _Bool[], size_t"
value_index_float,Function,Other libraries and assets,not_bridged,size_t,"const float, const float[], size_t"
value_index_int32,Function,Other libraries and assets,not_bridged,size_t,"const int32_t, const int32_t[], size_t"
value_index_uint32,Function,Other libraries and assets,native_export_needs_arm_bridge,size_t,"const uint32_t, const uint32_t[], size_t"
variable_item_get_context,Function,GUI modules,native_export_needs_arm_bridge,void*,VariableItem*
variable_item_get_current_value_index,Function,GUI modules,native_export_needs_arm_bridge,uint8_t,VariableItem*
variable_item_list_add,Function,GUI modules,native_export_needs_arm_bridge,VariableItem*,"VariableItemList*, const char*, uint8_t, VariableItemChangeCallback, void*"
variable_item_list_alloc,Function,GUI modules,native_export_needs_arm_bridge,VariableItemList*,
variable_item_list_free,Function,GUI modules,native_export_needs_arm_bridge,void,VariableItemList*
variable_item_list_get_selected_item_index,Function,GUI modules,not_bridged,uint8_t,VariableItemList*
variable_item_list_get_view,Function,GUI modules,native_export_needs_arm_bridge,View*,VariableItemList*
variable_item_list_reset,Function,GUI modules,native_export_needs_arm_bridge,void,VariableItemList*
variable_item_list_set_enter_callback,Function,GUI modules,native_export_needs_arm_bridge,void,"VariableItemList*, VariableItemListEnterCallback, void*"
variable_item_list_set_selected_item,Function,GUI modules,native_export_needs_arm_bridge,void,"VariableItemList*, uint8_t"
variable_item_set_current_value_index,Function,GUI modules,native_export_needs_arm_bridge,void,"VariableItem*, uint8_t"
variable_item_set_current_value_text,Function,GUI modules,native_export_needs_arm_bridge,void,"VariableItem*, const char*"
variable_item_set_item_label,Function,GUI modules,not_bridged,void,"VariableItem*, const char*"
variable_item_set_values_count,Function,GUI modules,not_bridged,void,"VariableItem*, uint8_t"
varint_int32_length,Function,Other libraries and assets,not_bridged,size_t,int32_t
varint_int32_pack,Function,Other libraries and assets,not_bridged,size_t,"int32_t, uint8_t*"
varint_int32_unpack,Function,Other libraries and assets,not_bridged,size_t,"int32_t*, const uint8_t*, size_t"
varint_uint32_length,Function,Other libraries and assets,not_bridged,size_t,uint32_t
varint_uint32_pack,Function,Other libraries and assets,not_bridged,size_t,"uint32_t, uint8_t*"
varint_uint32_unpack,Function,Other libraries and assets,not_bridged,size_t,"uint32_t*, const uint8_t*, size_t"
version_get,Function,Other libraries and assets,not_bridged,const Version*,
version_get_builddate,Function,Other libraries and assets,not_bridged,const char*,const Version*
version_get_dirty_flag,Function,Other libraries and assets,not_bridged,_Bool,const Version*
version_get_firmware_origin,Function,Other libraries and assets,not_bridged,const char*,const Version*
version_get_git_origin,Function,Other libraries and assets,not_bridged,const char*,const Version*
